3.11	231.00023
3.12	231.37436
3.13	232.77467
3.14	234.0824
3.15	237.07918
3.16	241.02193
3.17	247.21879
3.18	253.10048
3.19	257.13551
3.2	263.64355
3.21	269.03417
3.22	278.08676
3.23	287.43892
3.24	272.77687
3.25	282.72547
3.26	287.60426
3.27	287.9355
3.28	292.91154
3.29	304.32136
3.3	311.04199
3.31	310.94527
3.32	308.54674
3.33	304.04378
3.34	300.93289
3.35	298.5966
3.36	298.06259
3.37	298.86432
3.38	299.85007
3.39	299.22202
3.4	297.79631
3.41	296.91211
3.42	296.47198
3.43	294.55081
3.44	293.85836
3.45	292.05607
3.46	289.85507
3.47	289.26815
3.48	287.85262
3.49	285.63268
3.5	285.22533
3.51	283.68794
3.52	282.88543
3.53	282.08745
3.54	281.21485
3.55	281.84893
3.56	282.48588
3.57	281.3731
3.58	281.45229
3.59	280.74116
3.6	281.05677
3.61	281.45229
3.62	281.13579
3.63	280.74116
3.64	278.55153
3.65	277.31559
3.66	277.00831
3.67	276.47221
3.68	276.70172
3.69	276.09056
3.7	275.40622
3.71	275.17887
3.72	276.3958
3.73	276.9316
3.74	277.54649
3.75	277.08507
3.76	274.72527
3.77	274.72527
3.78	275.0275
3.79	275.10316
3.8	276.24309
3.81	277.46948
3.82	278.31895
3.83	279.56388
3.84	278.7068
3.85	278.31895
3.86	278.62914
3.87	278.00945
3.88	277.77778
3.89	277.2387
3.9	277.00831
3.91	277.16186
3.92	274.87631
3.93	274.49904
3.94	275.48209
3.95	273.82256
3.96	273.89756
3.97	274.19797
3.98	273.44818
3.99	273.9726
4.0	274.19797
4.01	274.42371
4.02	274.57441
4.03	274.87631
4.04	275.63396
4.05	274.34842
4.06	274.27318
4.07	137.79799
4.08	274.12281
4.09	273.9726
4.1	274.95188
4.11	273.67269
4.12	273.37343
4.13	273.67269
4.14	273.07482
4.15	272.47956
4.16	272.62814
4.17	274.34842
4.18	275.558
4.19	278.16412
4.2	280.42625
4.21	283.28612
4.22	287.687
4.23	288.4338
4.24	291.88558
4.25	292.91154
4.26	292.48318
4.27	292.56875
4.28	292.39766
4.29	288.10141
4.3	287.35632
4.31	284.17164
4.32	283.68794
4.33	281.76951
4.34	281.69014
4.35	278.7068
4.36	280.19053
4.37	278.00945
4.38	277.54649
4.39	277.93218
4.4	277.00831
4.41	277.62354
4.42	277.85496
4.43	276.70172
4.44	137.893
4.45	273.37343
4.46	272.8513
4.47	274.49904
4.48	274.57441
4.49	274.12281
4.5	274.95188
4.51	275.48209
4.52	275.3304
4.53	276.70172
4.54	277.31559
4.55	276.31943
4.56	275.48209
4.57	275.10316
4.58	273.9726
4.59	273.82256
4.6	273.52298
4.61	273.44818
4.62	274.12281
4.63	272.70248
4.64	271.8869
4.65	272.70248
4.66	272.47956
4.67	272.47956
4.68	272.25701
4.69	272.77687
4.7	272.25701
4.71	273.7476
4.72	275.0275
4.73	278.00945
4.74	280.11204
4.75	283.84899
4.76	286.94405
4.77	288.93383
4.78	292.05607
4.79	293.94474
4.8	296.38411
4.81	298.24038
4.82	299.76019
4.83	300.57109
4.84	301.11412
4.85	301.47724
4.86	302.48034
4.87	303.21407
4.88	304.13625
4.89	304.97103
4.9	305.15716
4.91	305.62347
4.92	305.25031
4.93	305.06406
4.94	304.97103
4.95	305.15716
4.96	101.98878
4.97	102.19724
4.98	308.73726
4.99	309.31024
5.0	309.5017
5.01	309.5017
5.02	308.92802
5.03	309.5017
5.04	309.9814
5.05	310.07752
5.06	310.1737
5.07	103.49824
5.08	103.59474
5.09	103.58401
5.1	103.55183
5.11	103.45541
5.12	309.6934
5.13	309.6934
5.14	309.59752
5.15	309.5017
5.16	309.59752
5.17	309.40594
5.18	309.59752
5.19	102.85949
5.2	309.6934
5.21	309.78934
5.22	309.88534
5.23	310.26993
5.24	310.36623
5.25	310.26993
5.26	310.1737
5.27	309.9814
5.28	309.9814
5.29	310.07752
5.3	310.1737
5.31	310.46259
5.32	310.46259
5.33	310.36623
5.34	310.46259
5.35	310.36623
5.36	310.1737
5.37	310.36623
5.38	310.75202
5.39	311.13877
5.4	311.23561
5.41	311.91516
5.42	311.7207
5.43	312.5
5.44	312.40237
5.45	311.3325
5.46	311.04199
5.47	311.7207
5.48	311.8179
5.49	315.35793
5.5	314.96063
5.51	314.86146
5.52	312.20731
5.53	311.91516
5.54	311.7207
5.55	312.40237
5.56	312.79324
5.57	314.26776
5.58	314.86146
5.59	314.56433
5.6	314.76235
5.61	315.25851
5.62	315.25851
5.63	312.20731
5.64	311.52648
5.65	312.10986
5.66	312.59769
5.67	312.10986
5.68	311.3325
5.69	311.13877
5.7	311.04199
5.71	311.04199
5.72	311.42946
5.73	311.04199
5.74	311.04199
5.75	311.52648
5.76	310.55901
5.77	311.52648
5.78	104.09077
5.79	104.26441
5.8	312.30481
5.81	312.5
5.82	312.20731
5.83	311.91516
5.84	311.62356
5.85	310.94527
5.86	310.94527
5.87	310.26993
